district,state,city,locality,property_type,category,price_per_sqft_inr,rent_per_sqft_inr,yield_pct,price_change_qoq_pct,source,fetched_at,data_source,area_sqft,bhk,bath,price_lakhs,locality_key
Surat,Gujarat,Surat,Palanpur,House,residential,3920.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,47.04,palanpur
Surat,Gujarat,Surat,Palanpur,House,residential,3920.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,70.56,palanpur
Surat,Gujarat,Surat,Palanpur,House,residential,3920.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,94.08,palanpur
Surat,Gujarat,Surat,Palanpur,House,residential,3920.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,125.44,palanpur
Surat,Gujarat,Surat,Palanpur,Plot,residential,2200.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,22.0,palanpur
Surat,Gujarat,Surat,Palanpur,Plot,residential,2200.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,33.0,palanpur
Surat,Gujarat,Surat,Palanpur,Plot,residential,2200.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,52.8,palanpur
Surat,Gujarat,Surat,Palanpur,Plot,residential,2200.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,88.0,palanpur
Surat,Gujarat,Surat,Palanpur,Shop,commercial,4000.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,8.0,palanpur
Surat,Gujarat,Surat,Palanpur,Shop,commercial,4000.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,16.0,palanpur
Surat,Gujarat,Surat,Palanpur,Shop,commercial,4000.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,32.0,palanpur
Surat,Gujarat,Surat,Palanpur,Shop,commercial,4000.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,48.0,palanpur
Surat,Gujarat,Surat,Palanpur,Showroom,commercial,4480.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,26.88,palanpur
Surat,Gujarat,Surat,Palanpur,Showroom,commercial,4480.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,53.76,palanpur
Surat,Gujarat,Surat,Palanpur,Showroom,commercial,4480.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,112.0,palanpur
Surat,Gujarat,Surat,Palanpur,Showroom,commercial,4480.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,179.2,palanpur
Surat,Gujarat,Surat,Palanpur,Commercial,commercial,4200.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,21.0,palanpur
Surat,Gujarat,Surat,Palanpur,Commercial,commercial,4200.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,42.0,palanpur
Surat,Gujarat,Surat,Palanpur,Commercial,commercial,4200.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,84.0,palanpur
Surat,Gujarat,Surat,Palanpur,Commercial,commercial,4200.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,147.0,palanpur
Surat,Gujarat,Surat,Palanpur,Warehouse,commercial,2880.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,43.2,palanpur
Surat,Gujarat,Surat,Palanpur,Warehouse,commercial,2880.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,86.4,palanpur
Surat,Gujarat,Surat,Palanpur,Warehouse,commercial,2880.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,144.0,palanpur
Surat,Gujarat,Surat,Palanpur,Warehouse,commercial,2880.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,288.0,palanpur
Surat,Gujarat,Surat,Palanpur,Retail,commercial,4000.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,12.0,palanpur
Surat,Gujarat,Surat,Palanpur,Retail,commercial,4000.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,24.0,palanpur
Surat,Gujarat,Surat,Palanpur,Retail,commercial,4000.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,40.0,palanpur
Surat,Gujarat,Surat,Palanpur,Retail,commercial,4000.0,,,7.03,https://www.squareyards.com/property-rates/palanpur-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,72.0,palanpur
Surat,Gujarat,Surat,Palanpur Gam,Apartment,residential,5400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,29.7,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Apartment,residential,5400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,56.7,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Apartment,residential,5400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,78.3,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Apartment,residential,5400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,108.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Flat,residential,5400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,29.7,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Flat,residential,5400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,56.7,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Flat,residential,5400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,78.3,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Flat,residential,5400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,108.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Studio,residential,4968.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,19.87,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Studio,residential,4968.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,24.84,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Penthouse,residential,7290.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,131.22,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Penthouse,residential,7290.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,182.25,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Penthouse,residential,7290.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,233.28,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Villa,residential,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,51.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Villa,residential,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,74.8,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Villa,residential,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,102.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Villa,residential,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,153.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Bungalow,residential,3672.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,91.8,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Bungalow,residential,3672.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,128.52,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Bungalow,residential,3672.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,183.6,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Bungalow,residential,3672.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,238.68,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,House,residential,3332.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,39.98,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,House,residential,3332.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,59.98,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,House,residential,3332.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,79.97,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,House,residential,3332.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,106.62,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Plot,residential,2970.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,29.7,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Plot,residential,2970.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,44.55,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Plot,residential,2970.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,71.28,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Plot,residential,2970.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,118.8,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Shop,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,6.8,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Shop,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,13.6,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Shop,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,27.2,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Shop,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,40.8,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Showroom,commercial,3808.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,22.85,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Showroom,commercial,3808.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,45.7,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Showroom,commercial,3808.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,95.2,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Showroom,commercial,3808.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,152.32,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Office,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,17.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Office,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,34.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Office,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,68.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Office,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,170.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Commercial,commercial,3570.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,17.85,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Commercial,commercial,3570.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,35.7,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Commercial,commercial,3570.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,71.4,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Commercial,commercial,3570.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,124.95,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Warehouse,commercial,2448.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,36.72,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Warehouse,commercial,2448.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,73.44,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Warehouse,commercial,2448.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,122.4,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Warehouse,commercial,2448.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,244.8,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Retail,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,10.2,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Retail,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,20.4,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Retail,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,34.0,palanpur gam
Surat,Gujarat,Surat,Palanpur Gam,Retail,commercial,3400.0,,,,https://www.squareyards.com/property-rates/palanpur-gam-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,61.2,palanpur gam
Surat,Gujarat,Surat,Parvat Patiya,Apartment,residential,6600.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,36.3,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Apartment,residential,6600.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,69.3,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Apartment,residential,6600.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,95.7,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Apartment,residential,6600.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,132.0,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Flat,residential,6600.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,36.3,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Flat,residential,6600.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,69.3,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Flat,residential,6600.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,95.7,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Flat,residential,6600.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,132.0,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Studio,residential,6072.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,24.29,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Studio,residential,6072.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,30.36,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Penthouse,residential,8910.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,160.38,parvat patiya
Surat,Gujarat,Surat,Parvat Patiya,Penthouse,residential,8910.0,,,,https://www.squareyards.com/property-rates/parvat-patiya-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,222.75,parvat patiya
